Country Name,Country Code,Series Name,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
India,IND,Trade (% of GDP),NE.TRD.GNFS.ZS,15.506261510216,16.9877265511351,18.433099041828,19.6515397864684,20.0781443763393,22.8674487058705,21.9294878713867,22.6193868664624,23.699470078931,24.8155980442929,26.9009229100702,25.9932547534365,29.5086629352982,30.5924361330175,37.503814059447,42.0016696151004,45.7244804990503,45.6862686794412,53.3682204392226,46.2728696431018,49.2552064974806,55.6238800135298,55.7937217287511,53.8441319466777,48.9221857470669,41.9229138658647,40.082485713276,40.7424969545225,43.5986571563322,39.3867710424687
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,7.05335023415339,8.49424077053547,8.84292692502088,9.83421745486326,9.88808491615672,10.8439680348823,10.3851692716063,10.6907173181022,11.018469179248,11.4520646128009,12.9972363111656,12.5583796339108,14.2643839244292,14.9479138582269,17.8591249630479,19.6052466949414,21.2679414220966,20.7996997489457,24.0973572601391,20.4005193744525,22.4009332488238,24.5404113195713,24.534430661418,25.430861300519,22.9679630081172,19.8131891564045,19.1582349105946,18.7917648392982,19.941240676408,18.4293865079984
India,IND,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.767620729822205,0.973368543976223,0.839378872346711,0.608173317263024,0.569773895658697,0.85900024883817,0.769053635764057,0.658006521893753,0.523750505652895,0.362218705418527,0.488529457353512,0.79569403856427,0.560020502602147,0.567593084419012,1.35304789454176,1.09493699716529,1.09778881654262,1.18373789290356,2.84508021233713,1.38941543785603,1.63710382776931,2.02030620394223,1.49072592788382,1.21158098134316,0.97739472810368,0.760087154113363,0.804135881229007,0.939988104859577,1.15119016959195,0.816504693302523
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.644102026461799,0.681429665603252,0.693121231359505,0.703544619470025,0.727526089342543,0.768837675103507,0.790663148540043,0.820741309840387,0.823779815126911,0.870943498219465,0.889827520407466,0.88733015496834,0.903241997603391,0.913962074164491,0.962435743168246,0.991399582912634,1.04183979629495,1.1292167893744,1.18590477170691,1.28808099727395,1.34921446581292,1.40831559281322,1.50782097489256,1.5355600591395,1.6493275187685,1.64119839274392,1.64835905308142,1.71919020043,1.79982544579379,..
India,IND,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,8.2915979089233,8.54836655208097,8.40018852696283,8.21116167819759,7.99411301080985,7.85816030317115,7.53016367474512,7.52418202136383,7.25603779427374,7.05054707851972,6.94959487076476,6.72480637599239,6.67200102251513,6.33392172930991,6.18110787146406,5.87751946572999,5.66184904777442,5.50764929853643,5.56214240997603,5.64671193201939,5.35317924225662,5.23298571103505,5.19964331645046,4.98862544005017,4.96014949895526,4.73091044855314,..,..,..,..
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,350.075733460848,357.366762834635,363.078344788493,364.514499446781,371.225914127569,385.09185736623,389.426516032456,397.378185506455,399.498829204299,414.96249255415,417.287588979865,416.014440832226,421.270490829666,424.294344834093,439.703004540807,449.76585702652,466.138261080584,485.099628652313,501.559636179128,544.626597293667,561.653405869891,577.994426290311,599.155619780044,605.794037758373,636.57183398644,..,..,..,..,..
India,IND,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,66170,67730,69280,70840,72400,72800,73200,73590,73990,74390,74790,78140,81500,84850,88210,91560,94160,96760,99350,101950,104550,103610,102670,101730,100790,99850,99590,99340,99080,..
India,IND,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,2630,2820,3010,3210,3400,4750,6110,7460,8810,10170,11520,11810,12100,12400,12690,12980,13270,13560,13850,14140,14440,14610,14780,14950,15120,15290,15620,15950,16280,..
India,IND,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,58.652858348278,57.6047933357271,57.2305674845727,56.9833633428903,55.5571874605853,54.4841170038941,53.767409699754,52.4880731033173,52.7122557076625,51.7172937036599,51.5536994934082,51.8585014343262,50.8081016540527,50.8297996520996,50.0727996826172,48.532398223877,46.0632019042969,44.9034004211426,43.405101776123,42.1074981689453,41.1128005981445,40.5772018432617,39.3460998535156,38.1828994750977,36.0537986755371,34.3959007263184,33.5629005432129,32.212100982666,31.6891994476318,..
India,IND,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,8.25988779306431,8.79744283202606,11.0455206943752,11.9849932269031,12.1973688528248,13.0550774850558,14.25698889967,14.934121714559,17.2303762553765,20.0624132223184,20.445539766836,20.0804608403129,20.35277550025,19.6633459954458,21.3806383583362,22.0526526294066,23.4692417084857,24.9696072286141,25.7939794568048,27.4526763012847,28.3476087460204,29.3820419925036,31.4965222820749,32.4755540414775,34.3055237512019,..,..,..,..,..
India,IND,"Population, total",SP.POP.TOTL,873277799,891273202,909307018,927403866,945601828,963922586,982365248,1000900028,1019483586,1038058154,1056575548,1075000094,1093317187,1111523146,1129623466,1147609924,1165486291,1183209471,1200669762,1217726217,1234281163,1250287939,1265780243,1280842119,1295600768,1310152392,1324517250,1338676779,1352642283,1366417756
India,IND,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1226440,1281480,1313710,1345440,1391780,1457390,1509060,1567730,1601880,1678280,1717560,1741320,1763940,1808910,1894780,1969680,2065570,2209240,2309340,2452660,2564130,2671200,2814000,2875980,3048790,3063650,3103110,3229920,3374990,..
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,272.063483432263,290.899579857445,304.431830526134,320.550744825125,341.231362340387,358.762212881689,359.816270699348,375.485052938774,385.863985847439,392.039692990071,393.646247811898,393.810198122643,410.644783909356,430.483163325867,451.611546107878,468.025754019185,509.214054753734,541.73839519579,561.247581414481,598.498241908181,640.394606751363,696.842681452116,723.236916567989,764.201134144621,804.5163492833,..,..,..,..,..
India,IND,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.74113480848653,1.12670655718965,0.957900524990596,0.890831445057093,0.778815415405507,0.932049987469928,1.00564727404273,0.909366574756865,0.491262136749412,0.720579179338126,1.18782781170383,0.866374080037777,0.877973862741386,0.874924008010724,1.03918368256916,1.27830203489259,1.38968881727439,1.18583276389173,1.59635695840249,0.67767797546358,0.81198356421389,1.34255098730505,1.30383346407911,1.15407493829417,0.92737789252637,0.3540142067224,0.234217169265814,0.322149817012347,0.452287396567616,0.361661241412944
India,IND,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.37445114847206,3.00344567633464,2.75506922126546,2.42143939184831,2.03217621636809,2.53085254002192,2.47698898830112,2.21975017331681,1.79252943970087,1.80416054358978,2.39259330350612,2.38076154288396,2.21178296458317,2.13945741683015,3.04236349536183,3.55223038923989,3.93696828528487,4.45777367713661,7.10089404287519,3.38399343121906,4.44301427940086,5.30681514655441,4.00966988392625,3.62761867112659,2.79377545887555,1.76417269573507,1.72964528309556,1.96266642728762,2.23321722000001,2.00641341778857
India,IND,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0234062170973339,0.0260978446401678,0.0231242258084662,0.0229863127900158,0.0236253547410679,0.0309896220214477,0.0498690638575919,0.0503091853381409,0.0522338293473379,0.0689468181420965,0.11542142616085,0.109298163128563,0.128515211378008,0.116864132469937,0.102989144876888,0.130296170844466,0.148632832961221,0.0859561712301733,0.0804005117740328,0.121321410002006,0.104213538133277,0.168701654934461,0.14189866077749,0.0918602535575882,0.0875811416497617,0.069161771867686,0.0344745217892682,0.0369486213343361,0.0495057140640897,0.0339881086881818
India,IND,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,53.7639597347536,55.0634924018219,56.0702824473676,56.9568336076519,58.0145500336475,59.9879419310204,60.8251557989438,61.7732902454048,62.0158176745031,63.4604001610669,63.7273945117512,63.6479663387743,64.329205786967,64.5192394352755,65.5837437121253,65.9898036089149,66.8056737084907,67.8834329697327,69.0051215885826,71.1434979201925,71.4046951586205,71.4717185048681,72.419079459491,72.2854586440549,73.5769790878008,..,..,..,..,..
Indonesia,IDN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,269915109658.485,288571595709.615,307321553946.56,327286416333.046,351963717524.103,380895161146.503,410674257411.067,429975449993.557,373533752988.269,376488875933.227,395012383689.125,409404527351.182,427825583308.405,448277225387.513,470829487520.977,497631791817.584,525006276753.314,558318041704.736,591893633878.692,619291627728.719,657835435591.365,698422462409.202,740537690664.799,781691322850.807,820828015498.845,860854235065.079,904181624278.983,950021696789.269,999178589070.128,1049318966508.58
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1487.84550994676,1563.29503298628,1636.95485381324,1714.87757882103,1815.01821008866,1934.12343260575,2054.38583522813,2119.91810098272,1815.69806642163,1804.70516179874,1867.54879635774,1909.29186789858,1968.30112833041,2034.76146206165,2108.64179486102,2199.09391371933,2289.4220118994,2402.6675422689,2513.67159183009,2595.29875925407,2720.19162246855,2849.35498540064,2980.61011028002,3104.3479997837,3217.31746802671,3331.69511469189,3456.9281144563,3589.71554262199,3732.86711146592,3877.38297656325
Indonesia,IDN,Trade (% of GDP),NE.TRD.GNFS.ZS,52.8918614376893,54.8395648805761,57.4274341101528,50.5233858882307,51.877101049475,53.9585900635426,52.264743657148,55.9938588086777,96.1861923602686,62.9439128601924,71.4368759173731,69.7932075256238,59.0794617663723,53.6164937473016,59.761294836691,63.9879358688635,56.6571268148867,54.8292499782075,58.5613996312961,45.5121213687054,46.7012738758737,50.1800131841104,49.5828982992627,48.6373726752893,48.0801755855227,41.9376402415294,37.4213418023318,39.3554970704606,43.0743089551995,37.4487792904287
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.3057589781449,28.3512610672578,30.3074635078275,26.7548134217247,26.5114278515733,26.3121650131426,25.8245519820943,27.8592432831317,52.968134566078,35.5141290838601,40.9773084738704,39.0321390955111,32.6876208878375,30.4776547809661,32.2166946182599,34.0672676279992,31.0347163143166,29.4357184851264,29.8082841673732,24.1591196686279,24.2990309366408,26.3273530888836,24.5943787881769,23.9235763793605,23.6659845969367,21.1601792598059,19.0889938536664,20.1773044351106,21.0027464972455,18.4463036035012
Indonesia,IDN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0632972491520125,0.0642254109275522,0.0601058770906731,0.0160736258497312,0.0157887387793315,0.0888090898045659,0.0485332718429718,0.0302527851379859,0.151060259259128,0.061031618287515,0.144249769757666,0.53001468902516,0.18693813080123,0.157698757625429,1.42188444166326,1.03045865797641,1.17415530186677,1.71939883345655,3.72362234287814,1.38888131264417,2.02789305318783,2.93372275331039,1.7238440893385,1.33505545758619,1.085071699868,0.619364745152043,0.65368675205707,0.844627966389586,1.08348895053148,0.739067483746659
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.81576113799489,0.876744876834978,0.910355783616372,0.971856690184327,1.01553517682766,1.13154513285111,1.17297926994757,1.27039647749285,1.26936692941972,1.33734281482338,1.32459428585239,1.40760916401274,1.40809308007778,1.52226772382139,1.53686533554733,1.52194445037097,1.58774969260843,1.63520707646083,1.60181930796165,1.65321047741763,1.72407358088346,1.96013325740302,1.95913319398553,1.8042510413422,1.92079996715062,1.89965869189427,1.89244089035547,2.01367107029183,2.17846155349724,..
Indonesia,IDN,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.08426590360363,4.89618312623681,4.76012888923799,4.87480852740072,4.53901697459934,4.61848236615853,4.44619007814619,4.38931996202099,4.94207170119612,5.13635011298793,5.30629744186341,5.24005907877658,5.20061505910441,4.97744357298333,5.05196547272123,4.86449491156237,4.71929665046321,4.41681690926246,4.24870196211798,4.38953395143671,4.3418454484607,3.93938633264638,3.85467679444317,3.74705754343888,3.68352932328441,3.52522267437828,..,..,..,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,543.775068917457,560.588431462948,574.565228278251,620.802493947326,611.795034978233,664.4369293251,678.317823865727,691.002293566809,666.370628496115,688.373382969353,735.913424135469,742.970692568006,760.16772621768,752.112878959136,791.090848617215,794.410007627929,802.354528572173,788.072648620917,793.100056523183,845.99724380826,877.075612944877,833.562770291426,853.21074500617,863.821360815284,883.921509289319,..,..,..,..,..
Indonesia,IDN,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,63700,64570,65460,66360,67220,62870,58740,54600,50460,46320,43740,43030,42330,41620,40910,40200,39510,38820,38130,37440,36750,36090,35430,36650,37870,37900,38170,38440,38710,..
Indonesia,IDN,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,3190,3170,3160,3140,3110,3270,3470,3680,3880,4080,4730,4840,4950,5060,5170,5280,5400,5510,5630,5740,5860,5980,6100,6420,6740,6980,7110,7240,7380,..
Indonesia,IDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,58.5975311362571,57.8287417363079,56.820768942766,55.4330117013678,52.8137884773647,50.0981578077494,48.750379973486,47.0873749358569,48.2996168755658,45.0786776143905,45.624698638916,44.3289985656738,44.657600402832,43,41.4551010131836,41.5732002258301,40.0653991699219,40.013801574707,41.1221008300781,38.1792984008789,34.8112983703613,30.9190006256104,28.7847995758057,29.7024993896484,28.3188991546631,26.9519004821777,27.8348007202148,25.4328002929688,20.863899230957,..
Indonesia,IDN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-70.860720121647,-76.9915257701477,-73.7124902148447,-63.9709723317324,-74.9067611184562,-63.9514976466292,-64.2504476956968,-62.4280280387927,-67.1256481445326,-65.6731589903985,-52.5666611423003,-51.8184045011989,-50.286293134744,-53.9882909101057,-50.1742911075702,-55.914624816494,-70.8317495454458,-74.0946324572424,-73.6338643639194,-74.3997566461944,-79.04613071007,-106.708155531383,-107.211073417706,-112.283750758322,-103.091329547663,..,..,..,..,..
Indonesia,IDN,"Population, total",SP.POP.TOTL,181413398,184591897,187739786,190851184,193917458,196934257,199901231,202826444,205724597,208615171,211513822,214427419,217357790,220309473,223285666,226289468,229318262,232374239,235469755,238620554,241834226,245115988,248451714,251805314,255128076,258383257,261556386,264650969,267670549,270625567
Indonesia,IDN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,506470,523800,544380,560640,577260,608290,622660,641020,647210,663050,667880,681310,682150,703480,708910,703250,718590,731410,725820,744030,762400,822480,827220,796880,845070,852000,866360,912420,969580,..
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,162.523828587346,177.954723548889,194.332809136152,212.851705441869,240.045432113699,263.620970728318,297.2017716089,331.298023447081,331.112569879041,357.021014545486,390.423657513976,411.467900940411,417.495963682737,428.855821374508,474.374382814166,500.650785921685,516.033912728677,546.153483045941,570.060473371623,593.942967712664,635.985247183333,680.282022240018,733.373890107275,773.990814189092,811.909858168648,910,956,1021,1064,1084
Indonesia,IDN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,9.33368343695173,5.23479141239476,4.96678618248401,3.94907321274178,3.16759375421446,3.01704275093581,3.49852828523103,3.18199432800814,3.64937941179816,3.96528508221518,6.4656354167701,4.48014402743616,3.535391101864,3.1711375759012,3.99843289544839,5.25828060199757,4.65207134137591,3.90363629804397,4.69398591527365,2.23957543974064,2.32350250133637,2.85826847018134,2.55732372034219,2.28559516026087,1.9647745732082,0.788731000421905,0.638892181522475,0.834545475827197,1.17617404312471,0.945877690245684
Indonesia,IDN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.2748380153101,7.51094062904428,7.03965007693144,5.62936496084283,4.99123520778954,5.52625204642869,5.9054345636696,5.36634071189022,8.13572104341603,6.97465162682192,9.84522754037596,8.1473020307562,6.4756750510845,6.35404386961542,8.36658703103989,9.7319524486137,9.29136217807939,9.90886362597329,11.2953384308873,6.68871156520045,7.0703806153192,8.39739125507616,6.04898183389186,5.51888492440524,4.76523444331386,3.11690182932252,2.6265291352865,3.09656982543465,4.46361302801468,2.94307553510335
Indonesia,IDN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.973363794526355,0.665156834531503,0.466796691319885,0.470948243293051,0.581152614034002,0.564398263988934,0.660493374712984,0.692834647732991,0.996499630475958,0.949263612167418,1.43397802716707,1.31583668294581,1.08297743919569,1.21487186274845,1.32172565205697,1.30695369741087,1.14339589246325,0.998848810723821,1.09060192639114,1.08196069550775,0.742320930109506,0.785798130874324,0.757303327370453,0.698115095880894,0.821055211562246,1.00305709341342,0.582650916258222,0.582401165482112,1.03239339202362,0.659793033249831
Indonesia,IDN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,53.4306115203475,54.8109683562098,55.7020975295784,59.0752098581028,57.4694756907789,60.5916812187182,61.5084439305278,62.045627417554,60.6647956705502,62.2129455806144,61.9522672519218,61.4567561997716,62.5492538730196,62.4420226939689,64.3164471823184,64.9962452984458,65.1770813902277,64.5846374090852,63.8070770740834,65.5207245811215,67.1547878248677,65.3021441970397,65.3447506537263,65.2656868066395,66.089475456589,..,..,..,..,..
"Iran, Islamic Rep.",IRN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,187893633325.744,211186546689.944,217231513714.836,219465404109.722,216230418496.711,221169287352.013,232663723230.852,233823145949.68,238906935392.641,241139559688.167,255147112804.533,257325299775.138,276076985662.5,300128753810.301,313286230509.642,323279447495.346,339442757993.632,367126940577.809,368047902567.887,371755563616.481,393309721828.087,403715587611.97,373660750454.172,372935574065.941,390103360692.306,384951479697.42,436520513870.61,452912716719.377,425620324116.955,396745289342.132
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3333.44439263976,3661.40978787253,3695.64688927536,3674.6748770514,3568.71181250915,3599.60481123739,3734.8748014401,3703.46555972539,3734.56430721545,3721.23925314539,3888.05097676569,3872.51681629176,4103.11068115518,4405.69245793639,4543.58838665839,4634.01061841235,4811.0542398252,5146.41262315521,5103.22795071122,5097.7910860143,5332.10805650613,5409.20224277165,4946.53612777298,4876.12450619163,5035.81602207171,4904.32731485169,5486.40796400736,5614.11787565485,5203.16947029808,4785.0278763552
"Iran, Islamic Rep.",IRN,Trade (% of GDP),NE.TRD.GNFS.ZS,37.0805676988111,44.1941716478042,40.3979272522381,46.0408643243691,41.6091363981328,35.1442449159574,35.2212991546042,32.6495581116416,29.2282196463134,34.8854141345934,41.2572474638031,40.535566479523,48.1726865520657,50.6791057753261,51.3138573265888,54.4404952635536,53.1673587143845,49.8873069225934,48.2294027741438,43.6995802243585,43.7706437371399,43.1912922954544,47.3730556959042,50.3313978617656,44.604420307551,39.017300702637,43.2144622881954,48.7806379098043,65.0508409919591,56.1730621052694
"Iran, Islamic Rep.",IRN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.2787418004901,13.8243202860364,13.1645906691731,25.4101116466448,28.2861924143561,21.6762407043299,20.1951302398727,17.2779308650647,12.6833809123619,19.292023195998,21.4670575678483,19.3033203562353,24.4139021536457,24.6274728309232,25.266928255823,30.3308191865397,29.8690352505831,28.8436124054165,26.5771274521598,22.7114891378215,24.399653282909,25.6329524095113,24.1288637454206,26.8818571533025,23.1408614562004,19.7433861706823,22.4040259830324,24.9421780525071,33.2282760096373,25.26651512377
"Iran, Islamic Rep.",IRN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0118018627894164,..,..,0.0160845280652404,0.00911483587218632,0.00931259811618123,0.00757486368689114,0.00732096349207227,0.00902837702867415,0.00238181412319618,0.00359077394755036,0.00757425044298288,0.0078263232503861,0.0047926002027317,0.0114686580393521,0.0213662545833497,0.0221389248828923,0.0119159147993056,0.0441566308830956,0.019459487166642,0.0177506588199312,0.0241204633467385,0.00999761918070637,0.00714689856084123,0.00494199489873114,0.00331681576088176,0.00404710740616634,0.00661831440496449,0.00543429308800821,..
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.17991920407921,3.77381552479432,3.97071294678346,3.87249557173735,4.31056905717137,4.43340195341159,4.49860124226183,4.61556914896625,4.57748312866931,5.03712334131291,5.19250778803785,5.28238820230417,5.47998945556813,5.73492512001866,6.08705169921503,6.46767249581418,6.95587410152761,7.34182608067155,7.40551161188214,7.5616217043651,7.46842715607367,7.52636576111739,7.56050965979149,7.74666309231629,7.88309478990649,7.67248132451568,7.61349440100359,7.69493097940191,7.69301259933288,..
"Iran, Islamic Rep.",IRN,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.07949821174626,4.9957070217735,5.09086536979511,5.56304638740085,6.28272561342937,6.42136265709391,5.82405808317677,6.43109299675709,6.41595729870731,7.13531356223302,6.57041091843705,6.96203744318936,6.66270859362058,6.33782333003608,6.62441888027701,7.05480557026016,6.97537644625792,6.76373933170002,7.18200345802922,7.00606272479024,6.57547243934008,6.46290312240067,7.20044694559893,7.48354717395952,7.69766929431342,7.79411629860581,..,..,..,..
"Iran, Islamic Rep.",IRN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1229.97390706333,1332.4751762014,1376.35722166867,1458.48333295688,1596.02544341526,1647.24659209893,1567.16285320156,1730.50206340063,1739.32156644683,1947.83011803467,1874.67168150408,2008.65492391614,2051.78869444825,2094.26888123322,2256.46266837197,2475.08779987255,2557.76384514745,2676.59955616535,2837.18442861713,2800.51559391298,2769.46356726239,2791.10767649782,2869.33253177881,2889.109213894,3060.38641403018,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,33730,35050,36370,37680,39000,40010,41020,42020,43030,44030,45040,50710,56370,62040,67710,73380,78870,84360,89850,95340,100830,99240,97660,96070,94490,92900,95860,98810,101770,..
"Iran, Islamic Rep.",IRN,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,2260,2350,2440,2530,2620,2610,2590,2570,2560,2540,2520,2660,2800,2940,3080,3220,3270,3320,3360,3410,3450,3520,3590,3650,3720,3790,3870,3940,4020,..
"Iran, Islamic Rep.",IRN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.23835958436715,1.22691740882349,1.44947071982901,1.52814706823082,1.08696505855375,1.01808729977768,1.03227215541096,0.898423541082687,0.841574849410266,0.585858646602411,0.439399987459183,0.518499970436096,0.665799975395203,0.82940000295639,0.737600028514862,1.40059995651245,1.39800000190735,1.30130004882813,0.702099978923798,0.781899988651276,0.897300004959106,0.916700005531311,0.92960000038147,0.990400016307831,0.934099972248077,0.906899988651276,1.04429996013641,0.970099985599518,0.995000004768372,..
"Iran, Islamic Rep.",IRN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-170.928812298812,-160.827591449132,-165.636179813071,-161.583321766981,-139.213492094941,-134.809387564968,-140.950677185979,-117.803609533012,-116.773205323376,-93.5725229322997,-106.181858505616,-86.0690690471551,-83.9634846587855,-97.0631880916508,-88.1052899706193,-79.9108709990956,-78.8285575537384,-76.6853418978755,-65.0575903663047,-63.6175349120605,-67.5308356767658,-65.9259087403482,-37.2026730748397,-34.8309773798122,-33.3952721926989,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,56366212,57679025,58780376,59723761,60590608,61442658,62294919,63136309,63971836,64800875,65623397,66449111,67284801,68122947,68951279,69762345,70554756,71336476,72120608,72924833,73762519,74634959,75539881,76481963,77465769,78492208,79563991,80673888,81800204,82913893
"Iran, Islamic Rep.",IRN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,260940,301280,322250,320540,353080,370290,384500,401980,410080,447910,466760,483520,508200,537500,574430,613270,661390,699780,713330,737580,743550,750700,761050,781950,794190,786500,795970,814730,828280,..
"Iran, Islamic Rep.",IRN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,940.88281114225,994.572983853316,1065.16841607138,1113.47642691156,1157.55563964633,1184.07963405489,1278.57939746258,1328.9658728704,1380.21675663647,1466.84747698237,1546.50634742362,1643.97985700666,1745.26785031288,1888.68810974957,2009.52037452416,2079.56025560781,2221.19682477536,2307.29087318527,2422.58079687847,2505.85421292634,2659.95525451076,2681.50478919671,2784.62180791627,2830.81123323155,3022.12193878822,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,21.4749831290329,..,..,28.9984002965914,23.9638543698021,19.4692759786799,19.6943805427594,18.6673461177733,11.9388555601915,17.2365424476173,31.3866605744748,22.3122051128782,20.7239784723763,22.0698813573558,25.2459491077841,32.3650493518165,31.9455352319857,25.3465037189147,30.0442993837772,17.3027908072419,20.5300431772354,24.7594352154948,20.1893479137576,23.1505058773541,23.1050720992653,12.7675386901441,11.8369838028467,15.8980799599188,20.4055990043941,..
"Iran, Islamic Rep.",IRN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,21.8651007787198,..,..,29.5634780597737,24.5744109124203,20.1218329540493,20.2880200071395,19.4194848994002,12.637806590307,17.943076860329,32.6241161324751,23.7334893505857,22.0643679403162,23.2795582828376,26.661312259156,34.4846790667197,34.7463871770741,28.3755416615843,33.2096141607201,19.9175794799716,23.1042157293767,28.2058069372153,23.4393329824321,27.5818050276431,27.4991224705434,15.8164554095373,13.6672902739494,18.1744207241105,23.6464116126951,..
"Iran, Islamic Rep.",IRN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.243801962434759,..,..,0.310503603766625,0.338221296511113,0.358258838484444,0.441712452867527,0.576200024778251,0.52225881688712,0.537753279887234,1.12069301515381,1.29705770916314,1.23220472435896,1.12504577168602,1.20661083595877,1.69142640375014,2.03659315640984,1.96892555925035,2.0553299503054,2.11063590550843,1.59206423332585,2.28493554267846,2.51037602356425,3.39155453437368,3.70111627603062,2.69433630318346,1.47099163009952,1.71813076548579,2.66417365348376,..
"Iran, Islamic Rep.",IRN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,98.9313615938619,98.9182856028861,98.6788886589147,98.7398817373431,99.0587312114582,99.1306447095203,99.1041500576233,99.2711970297182,99.3262620561383,99.5767324029574,99.6651965378251,99.58503846169,99.4072834904241,99.2262330759951,99.3323280457127,98.8900532883556,98.8111357532398,98.8962223468227,99.573039155522,99.5555791284382,99.4448998837684,99.4171285686722,99.3246848920271,98.9588877581303,99.0225805453018,..,..,..,..,..
Iraq,IRQ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,62001518044.6334,22291339457.4242,29556579891.8742,38509217544.5406,39993567830.6764,40841440066.3228,45342487630.0563,54972296192.1644,74134041773.4817,87168486201.9025,101918846020.012,103714126199.674,95211154855.5603,60308504345.1389,92502266009.2436,94048801795.2419,99359077223.1263,101232564302.769,109562088117.557,113264518769.15,120516353029.395,129611084902.562,147674243247.453,158939678015.069,159252815740.149,166774109673.732,189767878273.081,186314576641.774,191221824965.135,202613535336.009
